s_i,FULLY_SUPERVISED_CLASSIFIER,CGAN_BASIC_DJ_SUPERVISED_CLASSIFIER,CGAN_GUMBEL_DJ_SUPERVISED_CLASSIFIER,SSL_GAN,TRIPLE_GAN,SSL_VAE,VAT,ENTROPY_MINIMISATION,LABEL_PROPAGATION,ASSFSCMR,SFAMCAMT,PARTIAL_SUPERVISED_CLASSIFIER
0,0.9970029592514038,0.757242739200592,0.8911088705062866,0.687312662601471,0.6573426127433777,0.6783216595649719,0.7442557215690613,0.6623376607894897,0.6813186407089233,,,0.6663336753845215
1,0.9970000386238098,0.784000039100647,0.8280000686645508,0.5720000267028809,0.6020000576972961,0.6060000061988831,0.737000048160553,0.7120000123977661,0.7320000529289246,,,0.7410000562667847
2,0.971000075340271,0.7280000448226929,0.8650000691413879,0.5370000004768372,0.6480000019073486,0.7190000414848328,0.7240000367164612,0.6320000290870667,0.718000054359436,,,0.7120000123977661
3,0.9900099635124207,0.8741258382797241,0.847152829170227,0.7762237787246704,0.6903096437454224,0.5724275708198547,0.811188817024231,0.6343656182289124,0.7042956948280334,,,0.6983016729354858
4,0.9880000352859497,0.8280000686645508,0.8880000710487366,0.7250000238418579,0.6790000200271606,0.6910000443458557,0.7440000176429749,0.6950000524520874,0.7050000429153442,,,0.6890000104904175
5,0.9670000672340393,0.9010000228881836,0.9080000519752502,0.6860000491142273,0.6110000014305115,0.5920000076293945,0.7710000276565552,0.6650000214576721,0.6470000147819519,,,0.6600000262260437
6,0.9520000219345093,0.7700000405311584,0.9330000281333923,0.7050000429153442,0.6030000448226929,0.7050000429153442,0.7000000476837158,0.7130000591278076,0.7010000348091125,,,0.7150000333786011
7,0.9920000433921814,0.7070000171661377,0.8830000162124634,0.656000018119812,0.6810000538825989,0.7420000433921814,0.7640000581741333,0.6320000290870667,0.6350000500679016,,,0.6380000114440918
8,0.9700299501419067,0.7612387537956238,0.9120878577232361,0.6863136887550354,0.6033965945243835,0.6753246784210205,0.7012986540794373,0.6943056583404541,0.69630366563797,,,0.6893106698989868
9,0.9930000305175781,0.8370000123977661,0.8670000433921814,0.6820000410079956,0.7440000176429749,0.7080000042915344,0.6680000424385071,0.6490000486373901,0.6530000567436218,,,0.6540000438690186
10,0.9510000348091125,0.8540000319480896,0.9180000424385071,0.6680000424385071,0.5550000071525574,0.656000018119812,0.578000009059906,0.6320000290870667,0.6710000038146973,,,0.6480000019073486
11,0.9500000476837158,0.8040000200271606,0.9100000262260437,0.6810000538825989,0.6930000185966492,0.6710000038146973,0.7490000128746033,0.6860000491142273,0.7540000081062317,,,0.7140000462532043
12,0.9780219793319702,0.8541458249092102,0.9420579075813293,0.7632367610931396,0.6643356680870056,0.7492507100105286,0.8311688303947449,0.7422577142715454,0.7162836790084839,,,0.7612387537956238
13,0.984000027179718,0.8600000143051147,0.8650000691413879,0.6940000057220459,0.6240000128746033,0.687000036239624,0.8220000267028809,0.6520000100135803,0.6530000567436218,,,0.6350000500679016
14,0.9520479440689087,0.8341658115386963,0.8171827793121338,0.6383616328239441,0.5134865045547485,0.6133865714073181,0.6983016729354858,0.6653346419334412,0.7112886905670166,,,0.7282717227935791
15,0.9800000190734863,0.76500004529953,0.9420000314712524,0.6940000057220459,0.7320000529289246,0.7540000081062317,0.7450000643730164,0.7280000448226929,0.7380000352859497,,,0.7300000190734863
16,0.9220778942108154,0.7722277641296387,0.9440559148788452,0.7902097702026367,0.7312687039375305,0.7652347683906555,0.7922077775001526,0.7662337422370911,0.7032966613769531,,,0.7702297568321228
17,0.968000054359436,0.7400000095367432,0.9140000343322754,0.6800000071525574,0.6780000329017639,0.7110000252723694,0.7160000205039978,0.6990000605583191,0.7090000510215759,,,0.703000009059906
18,0.9820000529289246,0.7550000548362732,0.9380000233650208,0.7020000219345093,0.6630000472068787,0.7240000367164612,0.7410000562667847,0.6920000314712524,0.6730000376701355,,,0.6530000567436218
19,0.9740259647369385,0.8001998066902161,0.7612387537956238,0.7192807197570801,0.5914085507392883,0.6623376607894897,0.7162836790084839,0.6713286638259888,0.69630366563797,,,0.6603396534919739
20,0.9690000414848328,0.8390000462532043,0.89000004529953,0.7300000190734863,0.734000027179718,0.64000004529953,0.8300000429153442,0.6480000019073486,0.7240000367164612,,,0.6630000472068787
21,0.9500000476837158,0.8210000395774841,0.8630000352859497,0.628000020980835,0.625,0.6830000281333923,0.7330000400543213,0.7130000591278076,0.6360000371932983,,,0.6730000376701355
22,0.9780439138412476,0.7544910311698914,0.8592814207077026,0.6666666865348816,0.6836327314376831,0.7305389046669006,0.7924151420593262,0.6896207332611084,0.7265468835830688,,,0.6926147937774658
23,0.9760000705718994,0.843000054359436,0.7950000166893005,0.6950000524520874,0.5990000367164612,0.6990000605583191,0.7590000629425049,0.7150000333786011,0.6530000567436218,,,0.6420000195503235
24,0.9830000400543213,0.6960000395774841,0.8790000677108765,0.7820000648498535,0.718000054359436,0.6830000281333923,0.6990000605583191,0.6800000071525574,0.6840000152587891,,,0.687000036239624
25,0.9700000286102295,0.7230000495910645,0.831000030040741,0.6450000405311584,0.6840000152587891,0.625,0.7850000262260437,0.6710000038146973,0.7270000576972961,,,0.6330000162124634
26,0.9640000462532043,0.6700000166893005,0.6880000233650208,0.6610000133514404,0.6650000214576721,0.6190000176429749,0.6810000538825989,0.6730000376701355,0.6680000424385071,,,0.6740000247955322
27,0.9460539221763611,0.8461537957191467,0.8861138820648193,0.6473526358604431,0.649350643157959,0.6863136887550354,0.8511488437652588,0.6823176741600037,0.6783216595649719,,,0.6753246784210205
28,0.9490000605583191,0.7870000600814819,0.9030000567436218,0.796000063419342,0.7720000147819519,0.7270000576972961,0.796000063419342,0.7420000433921814,0.690000057220459,,,0.7000000476837158
29,0.9890000224113464,0.8410000205039978,0.8950000405311584,0.6740000247955322,0.703000009059906,0.7360000610351562,0.7900000214576721,0.7290000319480896,0.675000011920929,,,0.7480000257492065
30,0.9620000720024109,0.7620000243186951,0.906000018119812,0.6180000305175781,0.6690000295639038,0.6230000257492065,0.6470000147819519,0.625,0.612000048160553,,,0.6070000529289246
31,0.9810000658035278,0.8060000538825989,0.9100000262260437,0.7240000367164612,0.7170000076293945,0.7230000495910645,0.7020000219345093,0.7290000319480896,0.8020000457763672,,,0.7580000162124634
32,0.9260000586509705,0.7680000066757202,0.9420000314712524,0.7310000061988831,0.6790000200271606,0.6990000605583191,0.8290000557899475,0.6930000185966492,0.7020000219345093,,,0.7200000286102295
33,0.9620000720024109,0.6880000233650208,0.9120000600814819,0.5910000205039978,0.6380000114440918,0.6160000562667847,0.7000000476837158,0.6390000581741333,0.6500000357627869,,,0.6420000195503235
34,0.9600000381469727,0.878000020980835,0.9470000267028809,0.7220000624656677,0.5990000367164612,0.7560000419616699,0.7610000371932983,0.7330000400543213,0.7310000061988831,,,0.7480000257492065
35,0.9600399136543274,0.8831168413162231,0.914085865020752,0.7352647185325623,0.7382616996765137,0.7002996802330017,0.7202796936035156,0.7472527027130127,0.6823176741600037,,,0.6783216595649719
36,0.9750000238418579,0.7070000171661377,0.9280000329017639,0.656000018119812,0.659000039100647,0.6510000228881836,0.6950000524520874,0.7050000429153442,0.6760000586509705,,,0.706000030040741
37,0.9650000333786011,0.8350000381469727,0.9660000205039978,0.687000036239624,0.6420000195503235,0.6650000214576721,0.7760000228881836,0.6640000343322754,0.7300000190734863,,,0.7240000367164612
38,0.9110000729560852,0.7890000343322754,0.9030000567436218,0.7010000348091125,0.5200000405311584,0.5760000348091125,0.7470000386238098,0.612000048160553,0.6130000352859497,,,0.6270000338554382
39,0.906000018119812,0.7260000109672546,0.9180000424385071,0.7260000109672546,0.7160000205039978,0.6950000524520874,0.7120000123977661,0.7300000190734863,0.7280000448226929,,,0.7240000367164612
40,0.9480000734329224,0.7670000195503235,0.8840000629425049,0.6840000152587891,0.6420000195503235,0.703000009059906,0.7970000505447388,0.7540000081062317,0.6620000600814819,,,0.6600000262260437
41,0.9850149750709534,0.6953046917915344,0.9460539221763611,0.7112886905670166,0.7162836790084839,0.6833166480064392,0.7972027659416199,0.6073926091194153,0.723276674747467,,,0.6383616328239441
42,0.968000054359436,0.8140000104904175,0.9480000734329224,0.675000011920929,0.6370000243186951,0.7410000562667847,0.7980000376701355,0.7400000095367432,0.7360000610351562,,,0.7410000562667847
43,0.9750000238418579,0.6950000524520874,0.9170000553131104,0.7430000305175781,0.6440000534057617,0.7270000576972961,0.7730000615119934,0.6740000247955322,0.6960000395774841,,,0.7290000319480896
44,0.9900000691413879,0.8600000143051147,0.9580000638961792,0.6350000500679016,0.6010000109672546,0.6270000338554382,0.6950000524520874,0.6510000228881836,0.6650000214576721,,,0.659000039100647
45,0.9620000720024109,0.8160000443458557,0.8100000619888306,0.737000048160553,0.7220000624656677,0.7490000128746033,0.7730000615119934,0.7350000143051147,0.7600000500679016,,,0.7490000128746033
46,0.9950049519538879,0.7782217860221863,0.8611388206481934,0.7402597069740295,0.6563436388969421,0.7342656850814819,0.7152847051620483,0.7172827124595642,0.7002996802330017,,,0.6433566212654114
47,0.9900000691413879,0.7970000505447388,0.9600000381469727,0.7090000510215759,0.7350000143051147,0.7300000190734863,0.7460000514984131,0.7410000562667847,0.7250000238418579,,,0.7420000433921814
48,0.9670000672340393,0.8670000433921814,0.9330000281333923,0.7160000205039978,0.6680000424385071,0.6880000233650208,0.7700000405311584,0.6940000057220459,0.703000009059906,,,0.7510000467300415
49,0.9570000171661377,0.8040000200271606,0.8370000123977661,0.6100000143051147,0.6600000262260437,0.6420000195503235,0.6110000014305115,0.6440000534057617,0.5800000429153442,,,0.659000039100647
50,0.9580000638961792,0.6880000233650208,0.8960000276565552,0.6860000491142273,0.6910000443458557,0.6990000605583191,0.8630000352859497,0.7330000400543213,0.6350000500679016,,,0.7360000610351562
51,0.9960000514984131,0.8450000286102295,0.9380000233650208,0.6570000052452087,0.6640000343322754,0.6830000281333923,0.687000036239624,0.6290000081062317,0.6650000214576721,,,0.6330000162124634
52,0.9660000205039978,0.8010000586509705,0.9330000281333923,0.6320000290870667,0.5890000462532043,0.6450000405311584,0.703000009059906,0.6670000553131104,0.6490000486373901,,,0.6640000343322754
53,0.9510000348091125,0.7150000333786011,0.9220000505447388,0.6650000214576721,0.6300000548362732,0.7830000519752502,0.8160000443458557,0.7400000095367432,0.6530000567436218,,,0.7120000123977661
54,0.9720000624656677,0.8510000109672546,0.8490000367164612,0.7460000514984131,0.6720000505447388,0.690000057220459,0.7620000243186951,0.7520000338554382,0.7830000519752502,,,0.7580000162124634
55,0.9650349617004395,0.8241757750511169,0.9220778942108154,0.7402597069740295,0.7672327756881714,0.7432567477226257,0.8251748085021973,0.7382616996765137,0.7112886905670166,,,0.7512487173080444
56,0.9600000381469727,0.7890000343322754,0.9020000696182251,0.7390000224113464,0.7670000195503235,0.7240000367164612,0.796000063419342,0.7540000081062317,0.7640000581741333,,,0.7940000295639038
57,0.987000048160553,0.7040000557899475,0.8720000386238098,0.6540000438690186,0.7090000510215759,0.6130000352859497,0.6760000586509705,0.6460000276565552,0.6380000114440918,,,0.6740000247955322
58,0.9900000691413879,0.8410000205039978,0.9470000267028809,0.6740000247955322,0.6570000052452087,0.6170000433921814,0.7270000576972961,0.6490000486373901,0.628000020980835,,,0.64000004529953
59,0.9790000319480896,0.8160000443458557,0.9490000605583191,0.7400000095367432,0.6710000038146973,0.6680000424385071,0.7700000405311584,0.7190000414848328,0.706000030040741,,,0.7040000557899475
60,0.9700000286102295,0.8490000367164612,0.9360000491142273,0.690000057220459,0.6670000553131104,0.7540000081062317,0.7720000147819519,0.7750000357627869,0.6940000057220459,,,0.7750000357627869
61,0.9900099635124207,0.8921078443527222,0.9630369544029236,0.7752247452735901,0.6093906164169312,0.7282717227935791,0.8281717896461487,0.7762237787246704,0.7852147817611694,,,0.7822177410125732
62,0.9850000739097595,0.8130000233650208,0.9020000696182251,0.7830000519752502,0.6110000014305115,0.659000039100647,0.8140000104904175,0.7110000252723694,0.6930000185966492,,,0.7210000157356262
63,0.9910089373588562,0.7972027659416199,0.8681318163871765,0.6793206334114075,0.6373625993728638,0.7252746820449829,0.8451548218727112,0.6343656182289124,0.6723276376724243,,,0.6413586139678955
64,0.9750000238418579,0.8240000605583191,0.9140000343322754,0.8110000491142273,0.6070000529289246,0.7330000400543213,0.8090000152587891,0.7440000176429749,0.7570000290870667,,,0.812000036239624
65,0.9930069446563721,0.7622377276420593,0.9120878577232361,0.777222752571106,0.667332649230957,0.6573426127433777,0.8001998066902161,0.6743256449699402,0.7282717227935791,,,0.6593406200408936
66,0.9520479440689087,0.7442557215690613,0.9120878577232361,0.7652347683906555,0.7182816863059998,0.7492507100105286,0.7622377276420593,0.6843156814575195,0.7152847051620483,,,0.7192807197570801
67,0.9890109896659851,0.9220778942108154,0.8991008996963501,0.6973026990890503,0.6563436388969421,0.6863136887550354,0.7942057847976685,0.7322677373886108,0.7702297568321228,,,0.7712287306785583
68,0.9700299501419067,0.7802197337150574,0.9180818796157837,0.7822177410125732,0.6263735890388489,0.7722277641296387,0.7932067513465881,0.7082917094230652,0.7222777009010315,,,0.7112886905670166
69,0.9850000739097595,0.7670000195503235,0.8570000529289246,0.7200000286102295,0.5990000367164612,0.6540000438690186,0.718000054359436,0.6510000228881836,0.7090000510215759,,,0.7110000252723694
70,0.9600000381469727,0.8250000476837158,0.9240000247955322,0.7570000290870667,0.5960000157356262,0.656000018119812,0.7660000324249268,0.597000002861023,0.6020000576972961,,,0.6500000357627869
71,0.9590000510215759,0.6140000224113464,0.859000027179718,0.6010000109672546,0.5450000166893005,0.593000054359436,0.6270000338554382,0.6170000433921814,0.5990000367164612,,,0.6140000224113464
72,0.987000048160553,0.812000036239624,0.9550000429153442,0.7140000462532043,0.5600000023841858,0.6390000581741333,0.7430000305175781,0.6980000138282776,0.6080000400543213,,,0.7120000123977661
73,0.9440559148788452,0.7262737154960632,0.9390609264373779,0.6723276376724243,0.6923076510429382,0.6863136887550354,0.7202796936035156,0.7002996802330017,0.7022976875305176,,,0.69630366563797
74,0.9790000319480896,0.7430000305175781,0.8560000658035278,0.6920000314712524,0.64000004529953,0.659000039100647,0.6490000486373901,0.687000036239624,0.6410000324249268,,,0.6860000491142273
75,0.9680319428443909,0.7882117629051208,0.9210789203643799,0.5364634990692139,0.521478533744812,0.4925074875354767,0.687312662601471,0.5524475574493408,0.5074924826622009,,,0.5434565544128418
76,0.987000048160553,0.7790000438690186,0.8890000581741333,0.6390000581741333,0.5540000200271606,0.706000030040741,0.6550000309944153,0.659000039100647,0.6790000200271606,,,0.6850000619888306
77,0.9850149750709534,0.7942057847976685,0.8541458249092102,0.6213786005973816,0.5984016060829163,0.7742257714271545,0.7792207598686218,0.7252746820449829,0.7432567477226257,,,0.721278727054596
78,0.9930069446563721,0.7652347683906555,0.9440559148788452,0.7042956948280334,0.6303696036338806,0.7692307233810425,0.7412587404251099,0.687312662601471,0.7292706966400146,,,0.6983016729354858
79,0.984000027179718,0.6910000443458557,0.7780000567436218,0.706000030040741,0.7240000367164612,0.703000009059906,0.6960000395774841,0.7020000219345093,0.7200000286102295,,,0.7020000219345093
80,0.9720279574394226,0.7632367610931396,0.9410589337348938,0.6993007063865662,0.6143856048583984,0.7532467246055603,0.7662337422370911,0.64035964012146,0.7752247452735901,,,0.7172827124595642
81,0.9660000205039978,0.784000039100647,0.9170000553131104,0.6430000066757202,0.5570000410079956,0.5680000185966492,0.8500000238418579,0.7410000562667847,0.6260000467300415,,,0.6510000228881836
82,0.9470000267028809,0.7990000247955322,0.8530000448226929,0.7200000286102295,0.593000054359436,0.7520000338554382,0.7110000252723694,0.7290000319480896,0.734000027179718,,,0.6810000538825989
83,0.9950000643730164,0.8050000667572021,0.968000054359436,0.7330000400543213,0.6740000247955322,0.6730000376701355,0.800000011920929,0.7280000448226929,0.6800000071525574,,,0.706000030040741
84,0.9910000562667847,0.7540000081062317,0.8920000195503235,0.7540000081062317,0.7560000419616699,0.7410000562667847,0.8680000305175781,0.7100000381469727,0.6110000014305115,,,0.7290000319480896
85,0.9830000400543213,0.7560000419616699,0.9160000681877136,0.6760000586509705,0.7500000596046448,0.6730000376701355,0.7040000557899475,0.6760000586509705,0.675000011920929,,,0.6830000281333923
86,0.9380000233650208,0.7710000276565552,0.9510000348091125,0.781000018119812,0.7670000195503235,0.7090000510215759,0.7470000386238098,0.7130000591278076,0.6980000138282776,,,0.7200000286102295
87,0.9540000557899475,0.7900000214576721,0.89000004529953,0.6710000038146973,0.6740000247955322,0.7280000448226929,0.7750000357627869,0.7690000534057617,0.7470000386238098,,,0.7500000596046448
88,0.9810000658035278,0.8230000138282776,0.8890000581741333,0.7110000252723694,0.5530000329017639,0.6550000309944153,0.7890000343322754,0.5950000286102295,0.609000027179718,,,0.5980000495910645
89,0.9690309166908264,0.8981018662452698,0.9210789203643799,0.7892107963562012,0.6903096437454224,0.6833166480064392,0.811188817024231,0.7542457580566406,0.7202796936035156,,,0.7022976875305176
90,0.9780219793319702,0.8021977543830872,0.9120878577232361,0.6703296303749084,0.5354645252227783,0.5904095768928528,0.7432567477226257,0.6573426127433777,0.6353645920753479,,,0.6883116960525513
91,0.9740000367164612,0.6980000138282776,0.8610000610351562,0.659000039100647,0.6830000281333923,0.6790000200271606,0.6970000267028809,0.7160000205039978,0.7010000348091125,,,0.6790000200271606
92,0.9770000576972961,0.7760000228881836,0.8530000448226929,0.6810000538825989,0.5270000100135803,0.7210000157356262,0.6630000472068787,0.737000048160553,0.6630000472068787,,,0.7380000352859497
93,0.9730000495910645,0.8470000624656677,0.9070000648498535,0.6210000514984131,0.7150000333786011,0.7220000624656677,0.8250000476837158,0.7560000419616699,0.7490000128746033,,,0.6980000138282776
94,0.9820000529289246,0.7970000505447388,0.8950000405311584,0.6820000410079956,0.6320000290870667,0.6680000424385071,0.7610000371932983,0.6730000376701355,0.6710000038146973,,,0.675000011920929
95,0.9840319156646729,0.871257483959198,0.9201596975326538,0.7165668606758118,0.6267465353012085,0.6776447296142578,0.7455089688301086,0.6986027956008911,0.7495009899139404,,,0.7345309257507324
96,0.9690000414848328,0.8220000267028809,0.9120000600814819,0.7520000338554382,0.609000027179718,0.7320000529289246,0.7320000529289246,0.6950000524520874,0.7050000429153442,,,0.7110000252723694
97,0.9790209531784058,0.8151847720146179,0.8811188340187073,0.5984016060829163,0.620379626750946,0.6533466577529907,0.7542457580566406,0.6883116960525513,0.6443556547164917,,,0.6903096437454224
98,0.984015941619873,0.8021977543830872,0.8801198601722717,0.6343656182289124,0.6993007063865662,0.730269730091095,0.6943056583404541,0.7202796936035156,0.721278727054596,,,0.7112886905670166
99,0.968000054359436,0.7890000343322754,0.9020000696182251,0.6650000214576721,0.5139999985694885,0.6630000472068787,0.7950000166893005,0.5530000329017639,0.6470000147819519,,,0.659000039100647
